Gene,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2
YALI0D13178g,28.09182571,30.10963887,24.70100501,25.4460685,17.59503612,19.97208122,24.09098963,41.56578742,23.429831600000004
YALI0D13200g,0.675684053,0.435980739,1.055131988,0.823671405,5.067842301000001,3.74247441,5.52041195,19.48455135,2.463995541
YALI0D13222g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13255g,0.0,0.13414792,0.057974285,0.0,0.0,0.0,0.0,0.312252425,0.0
YALI0D13266g,0.19634105699999999,0.25337558,0.13140063400000002,0.132968552,0.332526985,0.34799762,0.0,0.117955075,0.0
YALI0D13288g,0.0,0.30837662,0.42646449700000005,0.0,0.0,0.42353856700000003,0.251914943,0.0,0.580942038
YALI0D13310r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13332r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13376r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13420r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13442g,107.86958059999999,127.572324,155.201625,160.3312998,139.8086908,169.4831931,167.373548,109.0079462,42.59563848
YALI0D13464g,73.94730461,68.36052267,59.82910391,43.58276417,58.88266723,54.41118408,64.46013063,38.7951932,97.56804865
YALI0D13486g,181.8503454,155.4702246,102.8326465,103.8860881,93.16389766,85.62650898,91.95078512,103.7742343,232.12771949999998
YALI0D13508g,97.97418765,97.53511962,97.67036501,85.84200425,50.26607697,49.03309776,50.25928045,78.17288259,98.53537726
YALI0D13530g,5.7556637660000005,7.196528021000001,3.110100907,2.252133157,3.5278123989999997,2.947076454,2.629321113,5.455653179,5.130643458
YALI0D13552g,32.21330294,35.07694063,42.989737,36.11886357,26.3792419,31.41931045,36.32059663,38.93435398,52.75006452
YALI0D13574g,58.002633900000006,70.05372598,41.2208497,32.85146176,2.007540766,2.403960761,1.682168189,1.533800187,40.47355688
YALI0D13596g,376.4960136,429.3227756,333.98231150000004,328.9207015,197.8182863,218.19343540000003,204.80167269999998,187.786256,200.8268878
YALI0D13618g,6.636961099,7.1102364179999995,7.637956207999999,9.032339298,3.339010215,3.7344260780000003,1.99906697,6.645436698999999,6.168084417999999
YALI0D13640g,54.93979382,63.92206801,68.23431947,70.65142722,115.50744420000001,153.5705466,152.0936471,87.05885937,36.13597797
YALI0D13662g,2.505021843,4.310264124,2.069725895,2.7143716760000003,10.77473803,17.92418426,5.6728573429999996,6.688588885,4.661473047
YALI0D13684g,22.462202899999998,25.66267067,31.86242804,26.84587902,56.84061705,51.9870242,56.84147918,48.70164854,33.34150566
YALI0D13706g,124.3428386,132.3326705,187.2426551,182.3549814,175.0611384,199.92692240000002,188.2235534,113.91722959999998,73.22232365
YALI0D13728g,4080.715633,4075.589932,3760.25593,3509.148639,2599.233952,2394.290973,2357.387385,2916.819295,4341.605774000001
YALI0D13750g,25.28092602,27.46290542,31.44411106,24.9260402,33.22370755,36.13431227,48.09245642,26.83903797,40.95421098
YALI0D13772g,12.19305954,13.83569578,13.54036467,11.29136288,29.78647974,40.36619767,40.82707041,38.27163623,11.27380026
YALI0D13794g,4701.090993,4063.28599,3191.3931469999998,3287.556495,3197.6728789999997,2697.5075100000004,2486.7654820000002,3389.442417,6629.968003
YALI0D13838g,180.4413686,164.70995200000002,125.2821331,105.9356372,141.3366148,125.05229170000001,121.4393385,189.837219,301.9328932
YALI0D13860g,112.76663870000002,101.85783719999999,86.56570419,83.64737884,85.36255938,88.41070165,80.22004933,125.6552878,93.78025478
YALI0D13882g,4186.035698,3923.8082670000003,3751.318837,3602.716122,2725.1519350000003,2406.005235,2427.667129,2698.4990980000002,4111.582279
YALI0D13904g,28.34385827,31.20950505,23.27751724,18.73251564,21.07059881,25.789996,27.51661838,21.03189616,37.21659932
YALI0D13926r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D13948g,57.67742722,63.66135616,51.92792011,39.686473,38.41559994,33.39829739,40.87865674,37.83830284,115.9786608
YALI0D13970g,0.048694924,0.37704099700000004,0.086903799,0.263822297,0.377008726,0.0,0.20533822399999999,0.0,0.43407034299999997
YALI0D13992g,3.429636668,4.795307445,3.903772309,3.394377811,5.48834506,4.71460999,4.697366572,6.457032445,5.646090482000001
YALI0D14014r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14058g,159.1613115,178.79370419999998,172.47294480000002,179.7563289,269.43425069999995,316.56476860000004,359.2311901,287.2212818,130.22968799999998
YALI0D14080g,72.96170966,72.24441005,60.1742986,43.83122398,50.1207941,52.05845336,58.09788383,63.22416985,193.5263165
YALI0D14102g,142.2110178,121.8367993,85.50451619,98.52163861,73.55554495,75.38023911,72.76906661,110.5846696,192.2331336
YALI0D14124r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14168r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14212r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14256r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14300g,1.654109662,1.8062059190000002,1.8450127980000002,2.3438383999999997,3.755765827,2.593486162,4.292368906,6.573927361,4.021326057
YALI0D14322g,180.70450119999998,157.2161262,217.4102958,193.8466051,151.2282219,182.9011987,148.93540959999999,166.5204635,126.37940559999998
YALI0D14344g,192.9368736,203.78740349999998,216.9507042,208.756442,178.2883537,190.0195368,195.1411617,138.3682637,123.97398329999999
YALI0D14366g,7.408129992999999,8.095936612000001,4.585655368,4.266732589,5.296356241,8.753515077000001,7.950421886,5.613311652999999,0.973513225
YALI0D14388g,18.11688142,16.9502098,15.79397256,14.65863439,41.41064767,40.98328181,51.89386541,43.24962,15.11603645
YALI0D14410g,51.15365524,56.5305454,63.87983503,53.42701196,61.49024612,76.23497034,75.30005054,50.25534159,53.70648672
YALI0D14432g,105.4537607,98.43216148,76.35038248,83.45124195,113.59032549999999,133.0060335,148.1690997,158.4073319,142.2723153
YALI0D14454g,19.36952597,21.91029613,23.02370456,21.81520738,34.04433547,49.59611488,41.29872652,31.08903748,15.07806042
YALI0D14476g,25.44148693,28.22281308,29.53739158,21.78576019,28.17304785,27.53265069,25.72457278,27.77643204,38.01265975
YALI0D14498g,4.731707926,5.437563972,7.030699657,6.658330522000001,7.583757921,9.107560102,6.455320425,4.990716322,7.148363133999999
YALI0D14520g,32.00058353,32.79392621,33.7827029,23.92475035,20.34249819,31.98556134,29.42136424,32.9670256,41.70167668
YALI0D14542g,69.18352725,71.59071442,60.12081683,59.44456333,70.87068186,89.33242644,86.070939,76.06998634,95.26869051
YALI0D14564g,238.5547972,238.20668650000002,289.82563030000006,303.32026349999995,514.5254313,558.3457326,620.1447319,585.875421,195.1525881
YALI0D14586g,121.5770601,109.6531193,80.6696365,96.51099293,58.61457488,77.74820474,67.37007134,120.92968700000002,69.29054129
YALI0D14608g,504.50608660000006,450.28488719999996,430.5510795,461.10029060000005,528.6774987,480.5119737,549.6397307999999,363.6594103,168.09754740000002
YALI0D14630g,309.3891454,330.6289614,415.4750272,406.8300834,502.57829699999996,487.0171558,490.361899,298.99562410000004,232.87457080000001
YALI0D14652g,51.36570023,50.258939,61.72664753,54.90504620000001,71.2549309,74.06968177,75.8693038,71.63985003,61.18745015
YALI0D14674g,0.154047465,0.119277749,0.06873052,0.41730382200000005,1.4163020430000002,3.1399124919999997,1.786377979,3.146581438,2.059786629
YALI0D14696r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14740g,13.27643849,13.81920095,14.45021979,10.37954214,11.59553973,22.06581982,17.59794358,13.15905309,13.95740999
YALI0D14762g,106.3136572,102.6527031,108.631042,99.05302354,108.13732320000001,112.0461196,105.9902135,80.16114527,72.21201748
YALI0D14784g,75.92033328,79.75093826,107.3631731,108.93654529999999,240.41054530000002,273.3202139,313.8788148,187.9559439,88.04747601
YALI0D14806r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14850g,521.1558777,554.1275558,519.1866014,506.0795192,686.3508125,768.7995067,591.072612,1148.832027,695.0707422999999
YALI0D14872g,1.28619082,2.982851479,1.94610939,1.333085633,7.215958497999999,6.409485854,6.445494975,3.3595651930000003,2.537752892
YALI0D14894g,105.940174,108.871944,130.9385351,135.768086,277.1039921,343.80485730000004,235.609385,307.8946533,131.27995159999998
YALI0D14916g,37.38488739,34.9199811,26.96432672,20.96967392,56.73615188,70.12402802,67.72423884,102.7829922,109.1189449
YALI0D14938r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14982g,48.48207224,45.8161821,46.64180649,40.42641527,35.5566355,47.2169091,58.4306323,46.72358586,46.96197688
YALI0D15004g,26.5123684,25.402032600000002,19.19891313,14.53927561,30.76393782,33.84451175,36.66245735,45.96729665,33.40681265
YALI0D15026g,5.519105142999999,5.573095894,3.037595084,2.422695772,22.72973519,38.34312762,39.75118367,30.97872747,10.15294946
YALI0D15048g,16.13767544,18.29018676,17.01832118,13.63312024,22.84019989,32.05078475,28.47737708,28.54843016,27.62815603
YALI0D15070g,0.0,0.0,0.40662893899999997,0.246888587,0.551265667,2.019195495,1.080890862,1.0950619940000001,2.123365667
YALI0D15092g,23.02812103,22.69335642,37.26780289,44.80131028,38.89956704,46.01004437,49.43561625,33.45437791,5.08944948
YALI0D15114g,61.27566515,64.61963667,120.3961673,147.3089612,98.45830579999999,126.16353829999998,113.19944140000001,53.28499719,16.29231788
YALI0D15136g,17.659712,10.40813687,10.20363431,13.56352698,4.714691999999999,2.158642698,1.8545671940000001,6.829012297999999,3.399527305
YALI0D15158g,20.59766611,19.71929967,43.2941544,85.3088241,197.6648701,224.7038958,293.0468288,230.62727310000002,99.27349734
YALI0D15180g,0.0,0.0,0.0,0.08561459,0.305863531,0.560163912,0.166588914,0.75947848,0.64028558
YALI0D15224g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15246g,20.97011325,22.74450485,12.44102151,9.934735621,17.85623252,26.524389399999997,24.02397671,19.27844784,21.04623157
YALI0D15268g,89.31585051,101.2834824,130.564986,124.78326570000002,105.20431040000001,125.9201793,114.7728207,77.84654418,76.19398399
YALI0D15304g,31.16747667,35.68002371,52.46850086,50.92209225,62.41439992,73.17762073,74.55796386,47.35766383,18.08855714
YALI0D15312g,1762.294151,1886.1793469999998,1522.409817,1680.3916980000001,1719.051211,1837.853322,1655.527987,1564.551327,936.5171642999999
YALI0D15334g,235.18102149999999,251.80411780000003,410.8346352,316.0805567,410.9875747,389.8511518,506.5199259,254.6795606,210.11926110000002
YALI0D15356g,110.2878225,109.23519240000002,104.5383709,73.58414354,77.47615087,82.28267577,88.85904221,55.78003171,154.8716235
YALI0D15378g,35.27231633,40.98218947,38.79583941,33.01222695,31.7615923,36.07032479,36.20915365,48.17980578,39.69770595
YALI0D15400g,420.17566389999996,404.91852689999996,646.9182567,609.7081977999999,61.44679173,93.70378265,50.56947117,154.8694981,81.19985307
YALI0D15422g,0.24901018100000002,0.257075519,0.161599301,0.269820475,0.17526376100000002,0.0,0.0,0.108797749,0.256824345
YALI0D15444g,14.471237300000002,13.71598886,11.33168731,8.542234217,26.44864836,25.32407684,23.19276799,18.91495555,17.15479708
YALI0D15466g,266.56040240000004,242.275675,301.656396,312.5086814,353.4308213,495.92169010000003,481.2993859,494.7386503000001,83.15060029
YALI0D15488g,25.51026018,24.11796092,23.65017204,22.20890939,24.28585292,22.60736994,31.57017083,25.26519801,10.33638381
YALI0D15510g,90.39505238,89.79228972,134.0657529,153.23396330000003,244.0213878,244.9950852,330.2200894,293.631576,89.20748638
YALI0D15532g,54.77991212,57.75680058,48.68506087,50.21548835,14.99045815,20.75774495,14.07226663,32.15337073,27.04342436
YALI0D15554g,76.12100016,76.96259991,112.155598,96.82826913,106.41618940000001,119.3849337,120.45983249999999,122.62412959999999,70.65463259999999
YALI0D15576g,199.7655515,161.4638624,109.23421929999999,109.55146640000001,101.7956202,160.6833818,118.1519254,140.3966657,146.3315871
YALI0D15598g,16.13403899,12.74084853,11.09653721,9.957807956,14.4271916,14.44860382,11.93587752,17.14092609,18.44200053
YALI0D15620g,101.3242019,95.30773564,51.847469,49.98663535,78.34152574,102.642815,87.42182818,129.0027838,116.20034779999999
YALI0D15642g,57.40295007,54.91798691,28.57380947,20.79490833,41.82995119,58.07041822,47.66808608,60.64232028,77.20750456
YALI0D15664g,300.4871159,312.551702,471.3592561000001,429.84939360000004,13.66249203,16.82711405,12.50136981,42.74528735,108.3964737
YALI0D15686g,78.04219199,67.67056507,51.23401157,48.89043721,103.0710567,96.40432259,112.58915139999999,149.1744877,124.5575794
YALI0D15708g,285.1292635,280.43272939999997,289.95859260000003,329.4924177,628.6727717,554.4378285,493.6637459,356.92339060000006,606.7540364
YALI0D15730s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15752g,15.72743539,18.20655566,9.984880598,6.677036853,25.60077756,31.07435594,32.12711049,30.111323100000003,48.34762714
YALI0D15774g,36.5872357,39.35271146,22.12950927,20.23714883,32.14912460000001,44.4075776,32.975928499999995,59.71795110000001,47.09967403
YALI0D15796g,73.93422494,77.49961322,42.9840674,42.75973159,56.97841096,66.64653873,72.39522314,91.6683493,97.33289384
YALI0D15818g,103.5604352,108.39348030000001,64.80202846,73.72367515,45.88400136,48.10939911,52.09556834,50.25438011,123.62004920000001
YALI0D15840g,46.43067546,48.92707309,41.60691868,35.91612263,44.11010505,52.97821402,60.510711,35.70429606,53.18996818
YALI0D15862g,58.23238877,56.88592257,103.79265179999999,111.14094979999999,135.9507869,175.39126140000002,185.6710316,127.38068429999998,125.0387652
YALI0D15884r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15906g,1.318883295,1.789533249,1.042377645,0.612473609,0.0,0.0,0.079450098,0.0,0.122146788
YALI0D15928g,14.35828612,15.42281864,20.53739047,16.3590293,17.82940487,15.34414508,17.80778048,5.708364652,6.630543557999999
YALI0D15950g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15972g,0.0,0.0,0.0,0.260201206,0.5422580579999999,0.070935789,1.181365829,2.1158673340000003,0.194596598
YALI0D16016g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16038g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16054t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16137g,0.350533766,0.339269448,0.058648405,0.094957149,0.0,0.0,0.0,0.0,0.532616806
YALI0D16159g,0.703837555,0.290653826,0.0,0.0,0.0,0.0,0.296796341,0.0,0.0
YALI0D16181g,3.253049199,3.1608603580000003,3.073542955,1.969804445,1.296335669,2.543713075,0.806915053,0.0,7.598389029
YALI0D16203g,62.08962009,71.28623577,95.53649046,78.9003593,65.44482186,79.91577576,80.19031584,65.66864876,49.43720523
YALI0D16225g,37.79113557,40.55369046,35.05192201,29.376756800000003,34.72457694,38.36707697,32.38737985,35.49021609,49.08023707
YALI0D16247g,78.65813846,87.85307271,71.01818494,92.31642640000001,18.88645138,22.35342439,16.79432956,26.15981431,29.47742935
YALI0D16269g,33.08219323,29.26874591,40.62576258,36.79481605,24.78189747,30.30432201,24.31224576,28.28317586,16.49774793
YALI0D16280r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16291g,30.62294285,32.79353847,35.18672139,26.72284264,33.73053416,38.21510768,44.01527607,51.98589202,51.61870498
YALI0D16313g,40.71497337,39.40921118,30.81306984,21.54504569,45.74914716,47.81118955,59.19326769,49.98700926,96.93892033
YALI0D16335g,84.76750344,90.3554122,123.3441114,113.2829991,144.1457632,149.3269854,156.88485880000002,156.52795869999997,78.81413627
YALI0D16357g,181.2368424,193.07091699999998,222.36614330000003,209.222226,154.4514649,179.4073188,173.54932730000002,147.08725780000003,127.8940243
YALI0D16379g,63.192752899999995,69.37683247,87.46525169,67.61514207,49.34803706,56.61143708,47.79616979,63.99811714,33.15412804
YALI0D16401g,148.9683916,148.1038681,157.18326340000002,155.225198,207.1503246,280.91636669999997,266.1026531,276.3130386,201.410722
YALI0D16423g,145.8756949,154.83837830000002,174.8504436,182.76936369999999,167.83519909999998,218.02557009999998,177.8878881,102.22980059999999,56.13761464
YALI0D16445g,98.92623365,103.1579727,77.65553052,73.66636346,61.8157762,88.97303120000001,73.99667653,121.0469146,47.13225865
YALI0D16467g,1017.977108,1057.30037,607.3590234000001,712.170702,569.9077632999999,669.126312,645.5320425,575.7461948,510.2925768999999
YALI0D16489g,0.7769856270000001,0.87854729,1.122529283,0.40091424600000003,8.522134187999999,10.62365243,7.644971621,10.22485189,2.398652927
YALI0D16511r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16533r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16555r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16599g,93.36940083,87.39146718,69.50305135,75.90589594,52.14973206,71.89143642,63.210497600000004,69.68974531,38.90375183
YALI0D16621r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16643g,346.5936456,331.3506785,319.22644510000003,294.7508495,203.7038684,247.9465363,226.3560731,259.2453549,280.74830860000003
YALI0D16665g,1875.234398,1609.422898,1317.219237,2183.186819,2273.581187,2425.1234170000002,2379.564667,2503.561884,578.354509
YALI0D16687g,6.331462976,7.610615231000001,4.827484943,3.865124717,12.48509693,9.694098762000001,12.34658373,9.286099132,13.82674952
YALI0D16709g,53.80206459,47.54798487,85.65056454,121.8141956,415.7391227,257.507829,360.8358597,86.27707987,69.8951062
YALI0D16720g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16753g,1959.0502390000001,2154.9048940000002,3390.789807,3274.97528,2589.655842,3115.34168,2899.219603,2856.5128210000003,1165.9298210000002
YALI0D16775g,47.8188161,52.57009858,42.77796627,45.83478488,90.37311522,119.31353119999999,110.08020090000001,93.80745911,41.39530521
YALI0D16797g,85.09937453,78.77836584,95.69138863,104.1205135,106.36600359999998,121.1474152,103.6161689,84.89362816,43.85408969
YALI0D16819g,1.5488566430000001,2.379941917,0.8999655190000001,0.546422533,3.625382443,3.383637157,3.721302363,2.769862691,4.728697326
YALI0D16841g,47.51996767,53.50036943,39.40791725,33.26322407,52.87169420000001,52.80042475,65.95567996,51.80838351,50.68006622
YALI0D16863g,132.6613725,141.08593169999997,106.93518859999999,101.1662291,97.88532596,106.10575390000001,88.3239724,63.53372548,117.75040130000001
YALI0D16885g,5.5253997429999995,5.951307393,5.976333522999999,4.673965811,8.796563469,10.09006187,11.91880776,9.235129757000001,8.425424569
YALI0D16907g,2.654759436,3.440936592,1.798303613,2.540667159,5.513528922000001,3.743658737,6.1284687579999995,4.70317864,1.60172706
YALI0D16929g,15.84756897,18.12506637,13.26989974,12.71917093,23.03502964,23.14863407,24.277151899999996,48.4467159,45.79743651
YALI0D16940g,94.07981618,102.8932786,76.26844665,69.07198887,45.02848679,51.31417841,33.60007786,95.92387976,128.8929699
YALI0D16962g,1.156861336,1.235515449,0.961107895,0.38903046799999996,2.470819405,0.919161467,2.102710236,1.725525211,0.5172339539999999
YALI0D16984g,36.89733029,35.66098865,25.9193366,21.52164209,32.91268055,37.40171349,30.91932963,34.82525279,34.40467849
YALI0D17006g,115.72471940000001,114.91985159999999,171.69558999999998,127.37081380000001,86.21073129999999,105.7538617,88.06901437,146.44824619999997,167.5928449
YALI0D17028g,44.97249774,49.36297576,61.2419314,53.81420973,71.68078022,66.75802419,82.64712264,50.18782054,32.53311077
YALI0D17050g,23.224064300000002,24.13047054,22.72256146,19.94585041,69.37880097,82.19295323,93.05108222,85.14899923,51.13500232
YALI0D17072g,61.3971576,60.68851887,62.94615971,79.79850598,129.2681237,117.50371650000001,126.5242803,70.23910141,36.91886653
YALI0D17086g,250.2870004,238.5254287,171.4526146,169.5025002,339.2322143,327.41933680000005,354.77139139999997,515.3923079,241.18858319999998
YALI0D17094g,89.49906544,101.0559123,99.73919102,115.0570139,233.7805841,274.3965966,281.6952145,243.2222952,86.80277369
YALI0D17116g,394.1495817,393.70340519999996,427.9515933999999,355.9598332,262.2330861,270.33115739999994,274.07951460000004,344.97935160000003,674.1618243
YALI0D17138g,107.7189321,105.0561222,131.9897586,104.0574002,107.4982869,132.2220233,137.57467830000002,113.60532260000001,114.3976903
YALI0D17160g,136.8471358,158.3482044,194.3892271,245.98031319999998,387.5264572,464.40364950000003,496.3028421,407.8055707,190.9596545
YALI0D17182g,92.60178232,77.35162046,80.87863976,86.38189107,57.24841942,55.80170570000001,44.09105649,120.21792020000001,185.4744233
YALI0D17204g,190.3816601,213.91336040000002,213.7836659,240.00588480000002,345.432277,407.6207496,440.7381916,695.9024803,282.61450360000003
YALI0D17226g,49.20008119,46.066103999999996,44.47283023,46.38821856,66.16626084,43.978955799999994,63.99187204,66.28100777,41.59629188
YALI0D17248g,0.24331338,0.0837314,0.542789043,0.26364758,4.0815563930000005,9.918796416000001,6.15606716,8.867917184,1.445942932
YALI0D17270g,0.124967076,0.0,0.05575588099999999,0.033852707999999995,0.0,0.166120038,0.065870617,0.0,0.050634829000000006
YALI0D17292g,0.499868304,0.0,0.11151176300000001,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17314g,0.039002463,0.120797211,0.034803034,0.25357187600000003,0.226475385,0.207385525,0.0,0.0,0.568916168
YALI0D17336g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17358r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17380g,79.19580169,72.91051226,112.46890520000001,112.576052,85.73099892,82.84590852,54.22469157,149.84668630000002,95.93612270000001
YALI0D17402g,70.2074122,86.64205592,69.78122251,79.69395241,52.06353416,79.8793738,48.77874852,70.89904218,49.36951067
YALI0D17424g,114.28377959999999,121.7784168,112.6467045,109.91146770000002,146.6287921,149.2225535,132.9181215,127.4823808,55.76582502
YALI0D17446g,76.43562629,83.41959615,131.13783270000002,140.3872707,47.02754293,57.32106247,40.98176613,33.21700282,18.46528681
YALI0D17468g,12.86626005,12.74183397,21.04838755,28.81247444,4.335050241999999,6.165617374,3.8179327030000003,10.07712691,1.1584933640000001
YALI0D17490g,1735.5427530000002,1739.3763,1580.245577,2088.4863969999997,2143.557169,1899.478036,1752.1584010000001,1933.9577,1299.942339
YALI0D17512g,18.40660892,15.42800889,9.497085109,9.004820322,4.6562260769999995,3.359316315,3.6887545289999997,4.992553846,6.6162843239999996
YALI0D17534g,16.98390622,19.52435483,58.998917500000005,49.91767042,45.88067609,55.81168359,56.05579595,31.98890336,17.34914735
YALI0D17556g,0.6159619789999999,0.149626526,0.743631695,0.7852225759999999,2.17407436,2.183479153,2.2154354119999997,0.696563103,2.642598769
YALI0D17578g,23.20117384,29.60725481,6.205433459,6.0683105479999995,0.7147062409999999,0.436308574,0.5190207379999999,1.478883975,27.72854837
YALI0D17600g,36.94108715,36.65216218,16.33251241,15.80828969,27.46086239,27.87427661,19.3306863,32.24411538,83.78819083
YALI0D17622g,23.52669638,21.09458386,2.904587962,3.142956677,0.124760125,1.028195601,0.407704448,1.781276829,4.4398750069999995
YALI0D17644g,0.095677918,0.6914382029999999,1.024514318,1.451434855,0.0,0.0,0.0,0.0,0.155069164
YALI0D17666g,19.30854932,20.03246565,44.1383831,50.04784347,110.70273700000001,95.6207072,107.3762909,72.69540605,28.97416979
YALI0D17688g,1.203440166,1.0231686709999999,1.6844936769999999,1.559703185,15.11785016,12.83978793,13.48278871,4.139450385,9.178660334
YALI0D17710g,52.07828327,43.80136357,39.37503969,31.83328632,21.64912682,13.84354985,16.16939605,30.05354389,32.43126651
YALI0D17732g,34.09210718,35.87232254,38.57962512,32.37418258,61.66905309,63.58026783,74.80502005,44.70997174,56.29213312
YALI0D17754g,1.807216177,2.75892992,1.115117625,0.833297427,3.684047006,5.077309866,4.094112169,4.989666308,6.574737797999999
YALI0D17776g,43.49609716,42.99407036,45.88723072,50.80805421,29.85443786,37.67172855,36.29288461,45.59023054,33.4480671
YALI0D17798g,144.76024850000002,123.2298554,240.31863969999998,214.46454920000002,293.95670079999996,212.2621108,315.3290162,197.1931624,155.7723346
YALI0D17820g,1.960364816,1.6145401830000001,2.427386442,1.599114249,2.344862053,1.561608027,1.393234624,2.249579355,1.3208769059999999
YALI0D17842g,20.86950171,23.53228283,20.40665254,19.39083113,12.868115699999999,16.96639317,12.69985488,19.94018499,23.21100562
YALI0D17864g,648.937412,694.2016722999999,585.7458278,539.0947862,390.8146959,475.40674060000003,485.19382360000003,364.85285810000005,354.7552219
YALI0D17886g,57.62621603,58.37038908,55.55931222,46.33645914,52.47373597,56.81505377,54.54314728,64.87038006,77.50875737
YALI0D17908r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17930g,305.8436244,337.6404133,313.3996566,286.68705950000003,144.62220180000003,146.7487918,131.50998529999998,150.9842208,188.98641930000002
YALI0D17952g,153.999657,146.9739514,128.2906512,157.81950869999997,79.55967483,76.51281015,54.90732316,101.5947961,131.64124329999999
YALI0D17974g,0.36219662700000005,0.280446021,0.08079965,0.171703938,1.5773738480000001,3.089443755,2.386440083,3.481527967,3.999121948
YALI0D17988g,14.14689573,15.56446301,13.79942275,10.39979726,14.84546578,14.94616281,14.62133732,12.83178887,13.41989267
YALI0D17996g,60.46652559,60.46036655,62.41919816,64.62184999,42.29962318,50.37614426,34.88138054,58.78582331,48.65207571
YALI0D18018g,0.0,0.0,0.0,0.0,0.0,0.528349328,0.2095033,0.0,0.0
YALI0D18040g,0.0,0.0,0.0,0.0,0.102839148,0.282512168,0.16803437100000002,0.127678052,0.172224321
YALI0D18062g,14.87644874,18.30584158,25.97950418,24.99368275,42.53707928,41.41518614,46.17732279,38.09623264,25.81568608
YALI0D18084g,29.835224699999998,27.88730699,48.9829257,28.75223331,123.98590390000001,84.51621997,92.29734735,56.668002,14.42913071
YALI0D18106g,94.40736643,99.8491309,110.3853811,96.64503597,79.65324854,87.59280257,102.7634847,116.82735249999999,70.10588138
YALI0D18128g,12.19024989,12.25441246,13.88716024,10.28955663,12.87332547,17.06453178,16.88314573,21.95915182,12.18414206
YALI0D18150g,125.5140425,139.30022780000002,142.1483585,115.26455800000001,137.759628,204.1378742,186.1986896,197.7267874,183.22785380000002
YALI0D18172g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D18194g,23.97747542,22.68442409,30.58820059,47.68260909,19.86253976,23.64127757,24.9005877,73.40753403,38.02486907
YALI0D18216g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D18249g,38.13323257,39.4430551,37.41722012,25.7172572,22.47893647,28.88836451,32.03822249,29.16896577,24.77441767
YALI0D18271g,141.388499,134.013589,152.7261453,144.3095743,143.5183362,155.84805559999998,138.4639847,142.096975,124.771945
YALI0D18293g,143.8236784,145.0338571,111.5394101,104.0783321,61.51395893,65.29844606,63.37950963,73.93930986,88.41761779
YALI0D18315g,19.85887347,22.53200457,16.31703538,13.17895239,15.16865643,16.97675662,14.27277268,15.32239123,28.31648291
YALI0D18337g,57.08061368,58.74619309,76.5287449,84.58349304,55.44773883,81.41454765,61.07294454,149.7933715,72.89419338
