Gene,MT_t1_rep1,MT_t1_rep2,MT_t1_rep3,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t2_rep1,WT_t2_rep2
YALI0A04499g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04521g,0.042178164000000004,0.053750085,0.213677775,0.313279975,0.0,0.0,0.0,0.0,0.0
YALI0A04543r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04565r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04576r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04587g,62.89232883,67.37520515,60.25899462,53.62479537,64.6008849,45.93551471,50.78454241,64.19451579999999,78.38360464
YALI0A04609g,16.40203349,33.45624562,33.10037425,18.87958411,19.62844845,23.87993039,30.7480609,36.22713871,44.55089008
YALI0A04631g,0.769661367,1.569318734,1.1697488440000001,1.08889336,0.9683622740000001,0.0,0.624159356,1.183224641,1.383080557
YALI0A04653g,25.35462844,31.84708403,28.85139726,27.05696769,23.82774551,26.77223672,36.26942193,50.87437738,44.19064656
YALI0A04675g,67.29479185,64.6279083,58.12352035,48.12908653,73.91370897,27.71910258,21.35623652,27.44458417,29.66707795
YALI0A04697g,60.28236266,66.80985176,68.62101344,56.19562517,67.70721433,52.42125284,70.44748476,70.63694229,109.4586845
YALI0A04719g,0.718009674,0.45750072700000005,0.0,0.592560573,0.376406598,0.0,0.0,0.0,0.209070317
YALI0A04741g,4.423935923999999,7.457560875,7.588622754,3.7662899760000004,4.4593489580000005,4.976572204,8.14197522,6.8795537929999995,8.135767982
YALI0A04763r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04785g,8.173612803,8.349756038999999,9.611606489,6.677262147,8.014676824,1.509441848,1.239809272,2.623959332,1.7344097019999998
YALI0A04807g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04829r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04873g,20.60576321,25.21224629,25.43286686,17.51404088,22.87261261,2.319673129,4.3006378739999995,6.13912563,22.08635515
YALI0A04895g,181.50906650000002,159.451043,167.61709380000002,166.0229976,209.90016780000002,78.99238315,175.75591609999998,219.58223880000003,347.48807089999997
YALI0A04917g,200.999781,209.2280845,190.3163715,195.263996,222.4874355,175.12004960000002,339.5039211,423.34991169999995,527.0318516
YALI0A04939g,33.23352217,54.73125317,56.40822326,30.04560887,44.48982811,48.92396096,31.66096128,36.20476648,35.20417658
YALI0A04961g,271.872555,284.85070460000003,244.1204525,279.8228757,234.67010679999999,209.2924118,195.43821440000002,264.1892867,253.01418999999999
YALI0A04983g,302.3433662,326.1961588,311.3141859,259.2289914,307.7873692,196.157359,245.0489212,279.5402389,324.0793881
YALI0A05005g,0.307208119,0.7046876870000001,0.311267923,0.15212002800000002,0.322099178,0.0,0.13951359,0.217497695,0.107343566
YALI0A05027g,85.57754787,52.40964101,55.64662359,84.62334751,74.61923006,41.99134522,30.33414469,37.60786108,63.13762743
YALI0A05049r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05093r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05115g,19.92010341,28.67521508,22.59286339,24.01175962,20.73936558,32.50818755,37.11238835,46.77969918,42.66451888
YALI0A05137g,166.29864550000002,153.70314150000002,172.73551559999999,151.2137051,161.4514606,192.1618221,147.4182733,192.4366757,228.0273281
YALI0A05159g,12.09068038,11.32660892,12.76089648,12.9627805,12.37491529,9.754522901,12.37878228,17.06900618,20.68334106
YALI0A05181g,100.3916494,130.3886912,121.67256699999999,102.4957757,127.8131101,64.78366742,40.580827899999996,41.86807245,33.52408808
YALI0A05203g,1.7004587340000001,2.035089442,2.32221076,1.372850465,1.5658370259999999,2.331765442,2.132042268,4.040894678,7.414186147000001
YALI0A05225g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05247g,12.38973327,22.16526675,22.53835082,14.89035241,14.95656349,17.05857706,24.38948131,29.29705324,44.90312022
YALI0A05269t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05291g,1.347692761,1.144962138,1.758602004,1.365005605,1.79838708,0.31934450000000003,0.0,1.330015668,0.784843332
YALI0A05313g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05357g,53.56026135,73.85827531,70.7809283,59.71653006,50.34370271,41.77381982,61.20672828,67.85389394,49.59821081
YALI0A05379g,26.36290665,38.57849208,40.33414621,26.0305008,29.87561967,61.48943851,48.75618825,52.23454494,36.66833014
YALI0A05401g,37.6517268,43.26357487,39.52691391,35.96734282,45.52989729,31.56837213,40.60993896,33.58747943,32.56142702
YALI0A05423g,159.9136417,192.81602769999998,158.1667544,214.37588030000003,152.5170581,126.1287949,130.4368222,141.3797758,157.1525283
YALI0A05445r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05489r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05533g,7.172536254,7.975175561,7.866070214,6.439197223,7.285864339,10.15534424,14.22181288,14.93197898,14.05745056
YALI0A05555g,106.4295669,129.53770590000002,122.0100094,84.55078437,111.79481650000001,93.2276533,60.08137495,67.88483389,50.30483162
YALI0A05577g,39.98368811,52.02964169,54.76652684,48.55593273,44.19052067,45.65742007,43.83695853,48.30545733,66.71980607
YALI0A05599r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05621r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05665g,0.22732167,0.0,0.17448921399999998,0.358154081,0.17333851399999997,0.350124692,0.23462375800000002,0.7900669290000001,0.216627075
YALI0A05687r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05731r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05775g,32.75372825,43.79276527,39.29193633,36.22606181,34.05988747,29.62406194,28.24543611,26.73708623,19.38718137
YALI0A05797g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05819r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05863r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05885g,24.97826015,25.4786603,24.30362108,51.65693088,31.58417309,76.35327398,9.584747108,12.67490474,16.90311733
YALI0A05907r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05929g,33.01847264,41.96429803,39.46509791,28.84816444,29.31681007,37.23116392,41.65036904,62.24652786,58.25431972
YALI0A05951g,15.98853684,19.29196147,15.090356900000002,9.100037368999999,11.32020439,5.059614418,1.9821517830000002,3.12264548,1.645495395
YALI0A05973g,5.2575998219999995,13.68523915,6.706075672000001,4.292843716,6.216164036,2.915754128,3.4290772260000004,5.860617242000001,8.794588324
YALI0A05995g,126.0525398,142.9353846,133.3209852,124.19323729999999,130.38935130000002,110.62942079999999,97.19182522,112.65544080000001,108.69755829999998
YALI0A06017g,0.0,0.279042997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06039g,0.0,0.09573007900000001,0.0,0.185986165,0.236284434,0.0,0.0,0.0,0.131241221
YALI0A06061g,24.39808921,35.71367234,27.02314852,32.82677096,26.37085677,16.6351446,17.32586388,22.00857684,21.18930052
YALI0A06105g,0.04398065,0.112094195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06127r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06171g,0.051977130999999996,0.03311874,0.131660043,0.28954664399999996,0.21798631300000001,0.0,0.0,0.0,0.0
YALI0A06193r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06215g,0.098956461,0.252211939,0.3759907,0.24500100600000002,0.259382752,0.0,0.0,0.0,0.0
YALI0A06226r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06237r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06259r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06303r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06347g,32.13189487,30.91096554,32.2715276,25.56203423,29.04019265,15.43943376,16.60593025,18.55514099,25.43800896
YALI0A06369g,43.45977028,45.7050576,43.10756025,45.20416154,40.59371318,40.35860397,59.75867112,74.66132477,89.57529559
YALI0A06391r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06435g,3.815694065,3.778904313,4.197500695,5.398327253,5.006526743,0.767238692,2.99533017,5.649871271,30.55084298
YALI0A06457g,0.786609324,0.083535165,0.11069506800000001,0.9737619609999999,1.718204216,0.5125784329999999,0.0,0.185634975,1.717838908
YALI0A06479g,67.84378138,73.72424341,82.72801285,46.68054121,69.74948258,46.64413973,38.31984552,41.90610446,35.29675293
YALI0A06501g,176.98047309999998,161.07756990000001,162.4208714,146.1717705,171.66943899999998,204.0407516,134.4933268,139.05738280000003,97.07312739
YALI0A06523g,38.96851962,42.99600078,39.22045932,34.57030413,38.96181306,45.27614532,41.55808187,46.08011979,30.03153836
YALI0A06545r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06589g,16.55384421,18.51359766,19.8479724,18.04128214,20.22883722,51.09940646,57.45416193,69.30829237,107.5584929
YALI0A06611g,19.14692463,35.07505576,34.87051963,16.92089636,24.35490099,28.45384248,20.59087199,24.66378902,26.71454047
YALI0A06633g,9.418256186,11.76377628,14.95658089,24.24470562,17.983870800000002,107.70619040000001,65.57350102,154.3785458,371.36970299999996
YALI0A06644r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06655g,48.85961998,57.71454395,58.59621432,55.16127915,52.14356695,53.99563241,65.19843933,60.73115019,69.85373885
YALI0A06677g,10.03701252,8.827417879,9.42960803,7.0350288889999995,7.52951074,6.96416659,7.511312019,9.728241687999999,8.99002362
YALI0A06699g,3.7766869689999996,7.219277532,5.660173962000001,4.909010985,4.652707857,0.0,0.0,1.604294926,0.329909124
YALI0A06721g,2.425846969,2.060931848,1.7379125690000001,2.2750093419999997,0.9248847840000001,1.053836849,0.751131202,2.394028202,1.15586018
YALI0A06743g,152.93397019999998,163.8518544,162.82495269999998,114.2710369,119.44745630000001,76.19922338,128.6289405,163.922979,266.9526665
YALI0A06754r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06765g,382.2933637,307.70994410000003,341.1470104,311.74812230000003,414.2510269,384.62523849999997,353.11951650000003,374.27919160000005,398.1296175
YALI0A06787g,43.93666889,45.6335469,45.60906446,46.38685716,50.27183575,56.05724218,106.9259876,104.5098733,159.19257209999998
YALI0A06809g,128.1609871,128.69114209999998,128.51048799999998,126.30567490000001,126.61769029999999,123.12227390000001,127.6140615,141.62498359999998,142.1547485
YALI0A06831g,55.06528979,57.02019122,52.78659727,55.13367468,61.57925414,51.06759026,53.41857085,52.55256809,62.87849854
YALI0A06886g,20.44823885,32.30689691,31.50535219,26.28052677,24.12286753,34.65473008,44.41243477,51.42283203,49.28039126
YALI0A06908g,235.7957847,303.8827478,232.6758239,360.84324649999996,209.96698089999998,140.3575431,124.5404989,158.3242487,113.2742976
YALI0A06930g,0.889386468,1.8620091330000001,1.743276496,2.5558746930000003,1.099014326,4.8433915789999995,5.120880758999999,6.79143266,7.8801441610000005
YALI0A06952g,1.32464491,0.6492584579999999,1.290529135,1.765947846,1.923027768,1.062373781,0.925486189,0.577122597,2.136243237
YALI0A06974g,11.643434800000001,8.192492917000001,13.0925853,20.08351411,16.22887643,4.494795237,7.486699439,14.14259812,22.36660032
YALI0A06996g,50.27313578,56.73593951,54.42285112,60.17493204,48.334732200000005,43.28736567,54.29180899999999,63.91869936,59.06322368
YALI0A07018g,41.78138497,45.07783771,46.03863374,39.75523801,48.05821726,47.56295071,84.43087596,82.07678193,101.2227638
YALI0A07040r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07062g,92.30560990000001,102.20810999999999,95.02197886,92.12945241,90.35229902,95.33616074,85.46822112,106.324151,79.13440545
YALI0A07084g,360.2638922,301.64547949999996,353.4808836,296.34133810000003,378.1844539,457.73098710000005,432.81343219999997,361.4824875,398.7211688
YALI0A07106g,10.58450935,14.89256923,14.033940900000001,11.17293882,12.12989554,13.38191667,20.61380821,26.28997197,29.42748051
YALI0A07128g,5.9259558939999994,7.291383432000001,5.819183781,4.921247646,6.485879757,1.573665134,0.358542371,0.762812313,1.8823876169999998
YALI0A07142g,0.191596553,0.331363559,0.34665809200000003,0.338831179,0.40176732600000004,0.10701438,0.031075167999999997,0.0,0.143457824
YALI0A07150r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07194r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07238g,9.793114777000001,11.60291237,11.50148133,6.94288785,6.004760548999999,6.979432364,7.840401016,10.54002858,23.30081449
YALI0A07249g,0.187117673,0.40353910299999995,0.510435859,0.17818255,0.45274080299999997,0.16882828100000002,0.032683254,0.305713544,0.40235070700000003
YALI0A07260r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07271r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07293r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07315r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07359r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07403g,341.54505819999997,362.3751327,336.4530244,402.15889289999996,335.61623710000003,218.4316378,307.93501380000004,343.8499276,301.9407933
YALI0A07425g,3.095674775,4.763375572,4.866155192,1.508422194,2.227122559,0.300439305,0.280422315,0.419683553,0.8342741920000001
YALI0A07447g,0.741261802,1.054474038,1.368205875,1.024325814,1.301345424,0.516728286,0.430575861,0.9763715629999999,2.2889172369999997
YALI0A07469r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07513r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07557g,2.332523514,3.5147452510000003,4.7772634919999994,1.931493383,2.561255718,0.3286363,0.14314564300000002,0.066947989,0.7709668040000001
YALI0A07579g,0.0,0.0,0.0,0.0,0.040872434,0.101609614,0.0,0.0,0.0
YALI0A07601g,0.8874426470000001,1.313326149,1.6315590869999999,1.630159685,2.01099195,0.988679912,1.608820655,1.601133937,2.525709
YALI0A07623g,5.223198688,7.051086477999999,8.166320349,5.863163862,5.940478612000001,9.633902456,10.60378289,14.13360829,33.75608869
YALI0A07645g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331189672,0.0
YALI0A07667g,4.491364944,6.860747901,6.178128495,3.866200848,5.2392317230000005,1.279223921,1.4858600530000001,1.010798537,1.7668254509999999
YALI0A07689g,38.15472906,49.74839508,44.55519674,37.12673244,38.74132687,44.51056028,68.78369212,72.00898984,77.36797961
YALI0A07711g,0.0,0.0,0.0,0.0,0.0,0.37256858299999995,0.0,0.0,0.0
YALI0A07733g,122.60919150000001,114.49696259999999,124.06070120000001,98.48335406,103.24553159999999,70.87380196,108.5627759,111.1796581,110.4026642
YALI0A07755g,22.95161611,22.84719902,22.48251974,43.27573327,27.70372477,0.638688999,0.18546449399999998,0.404787377,1.141590301
YALI0A07777g,3.079929574,1.340221109,1.458831718,2.231833983,3.7805509410000004,0.19580246699999998,0.170573185,0.425469944,2.099859532
YALI0A07799g,326.0407513,331.73288030000003,304.7918933,386.48394,299.7714799,328.3237157,275.1202128,332.95972789999996,279.9750213
YALI0A07821g,39.10334089,49.75036835,53.17868831,26.34874457,43.42881857,56.42104723,48.37864325,45.79449921,47.21619844
YALI0A07843g,11.38662863,15.4283117,15.78308353,9.397181447000001,13.3227451,11.02716109,16.33412296,13.04288656,17.37721767
YALI0A07865g,14.86545954,17.57241356,24.8192089,18.48556611,18.26597073,21.12683024,24.05583588,23.33480174,32.90466162
YALI0A07887g,44.75055798,46.71305179,40.811654700000005,37.50442368,47.60674112,36.92196519,21.09293945,22.15869776,14.612997199999999
YALI0A07909r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07953r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07997g,15.32092017,21.18224059,23.46059234,17.67052454,17.16850038,36.36332517,37.70155246,42.86286675,70.45994501
YALI0A08019g,23.56090184,25.8114772,27.73264737,24.85665527,29.36345202,33.75946982,44.79796208,42.56985207,39.05878347
YALI0A08041g,105.26189769999999,95.23555012,100.2279402,100.05106479999999,104.5645923,110.786566,110.5625729,126.43310990000002,235.23178230000002
YALI0A08063g,27.89035903,29.43393949,35.98828081,28.59240052,34.53888611,35.03165416,46.95046376,45.94613981,62.51966198
YALI0A08077g,718.5518294999999,662.8683404,678.1038126,581.9251946,624.7201947000001,418.7307392,511.18651239999997,557.0367952,712.2401031
YALI0A08107g,45.25674808,51.7715448,48.03155861,51.53351162,52.7107253,50.46441457,70.39768542,73.08031306,72.9989918
YALI0A08129g,215.95438309999997,193.9240461,207.340281,179.96870019999997,235.3617265,161.3402823,207.5941898,237.0717838,207.2069522
YALI0A08151g,110.7362386,126.00912029999999,107.40299669999999,101.92041850000001,116.1038699,63.19955387,43.74588120000001,49.77913248,58.25535306
YALI0A08165g,8.322730457,11.439413900000002,11.51007012,9.185507334,9.687444214,14.5795761,21.35121566,24.25369671,42.15625717
YALI0A08195g,0.31763802399999996,0.24287075600000002,1.609178304,2.595195842,0.59946236,0.331172074,0.36062540600000004,0.269858251,0.44395178399999996
YALI0A08206r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08217g,1.6466355190000002,0.59954381,0.9186109290000001,1.4924061290000001,1.171520726,0.0,0.166918045,0.333082185,0.616458763
YALI0A08239g,59.87369086,54.12724706,60.93740044,46.34463947,67.16518525,29.09823781,36.43905793,27.13790627,28.87473688
YALI0A08261g,40.10491147,43.53646096,45.14349474,33.79209753,45.57679656,27.63482197,39.69035778,44.29649671,77.32214719
YALI0A08283r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08327g,0.0,0.22228848899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08338g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08360g,0.944348553,0.71223896,1.025173144,1.073599914,0.969916627,0.627924578,0.9189869890000001,0.600358806,1.043785514
YALI0A08371g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08382g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08404g,0.5474187229999999,0.488325244,0.6008740260000001,1.490857186,0.8035346529999999,0.095123894,0.041433557,1.756949466,6.726577957000001
YALI0A08426g,15.79688198,23.12546081,19.48470475,19.34160785,19.09675898,22.3624483,31.75331903,27.97673055,37.13307054
YALI0A08448g,81.05700145,72.07318104,72.35176796,61.77578238,72.04414706,155.843975,249.1113142,297.2582396,570.038114
YALI0A08470g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08492r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08536g,31.4915707,38.64361087,37.91297111,26.63641408,33.08799048,22.7598947,42.93067186,50.63712952,60.52602613
YALI0A08558g,0.9959489020000001,0.846130377,0.7848637409999999,0.8219388590000001,0.93980228,0.389394261,0.376911714,0.282045398,0.5220013720000001
YALI0A08580g,21.597176,20.52785872,24.20484027,18.94390388,22.67531535,14.5010172,21.03167365,19.176362,19.12660098
YALI0A08602r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08624g,1.0059333529999999,1.084700972,0.588015531,0.478949335,0.8924326859999999,0.0,0.08785160300000001,0.54783254,0.946318276
YALI0A08646g,113.3195966,114.0609389,110.78594170000001,89.07507653,100.7394019,64.84540792,97.43323561,100.0794973,111.9418919
YALI0A08668g,53.11193745,51.44799176,47.49921811,46.65890543,44.61850388,36.52849271,44.93369362,49.71465805,45.152465899999996
YALI0A08690r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08734g,108.25528329999999,107.57822220000001,102.0491423,70.8222062,92.59490536,59.08655603,59.4101843,61.08052198,54.14036497
YALI0A08756r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08800g,0.0,0.141401842,0.046844005,0.137359055,0.0,0.0,0.0,0.0,0.0
YALI0A08822r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08866g,0.495974554,0.158012299,0.0,0.153494606,0.260007771,0.48478803600000003,0.0,0.0,0.866508301
YALI0A08888g,0.0,0.0,0.07007712,0.41096943,0.17403745899999998,0.0,0.0,0.0,0.14500038099999998
YALI0A08902r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08917t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08932g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08946t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08961r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08976r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08998g,0.0,0.182153067,0.09051628,0.08847258599999999,0.037466397,0.046571073,0.162281433,0.15179526599999998,0.34336895799999995
YALI0A09020g,34.99248343,47.71154137,48.5916359,30.85252612,38.71958389,36.08455198,52.86457562,55.5570675,96.07441909
YALI0A09042g,99.64618374,93.04347409,95.02577735,70.80844528,96.39509115,81.71244519,103.85454490000001,90.87389751,83.49532667
YALI0A09064g,58.57710674,65.32071807,60.88312242,52.00357562,61.78854919,34.77413835,74.05909029,96.88725452,162.1691761
YALI0A09086g,17.19850017,27.55034581,30.50094877,27.61769731,25.27397681,16.65306552,52.5399752,55.55095494,64.07654419
YALI0A09108g,12.68977962,17.602756600000003,16.53323904,12.43940212,16.32871809,14.87636678,25.9190734,28.02704813,35.48274809
YALI0A09130r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09152r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09196g,0.15360406,1.1744794790000002,0.389084903,0.190150035,0.161049589,0.0,0.174391987,0.0,0.0
YALI0A09218r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09262g,0.11330060900000001,0.096257034,0.15944152,0.046752485999999996,0.079195027,0.04922007,0.0,0.0,0.065981825
YALI0A09284g,74.30025556,90.91899589,81.2297986,63.70026159,79.10472898,34.2108584,54.276560200000006,62.81862484,55.39798339
YALI0A09300t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09317g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09350t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09361g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09383g,63.22749172,74.41894972,96.21776481,31.94775572,45.70383716,5.986791713,6.245037196,7.03492545,19.94338573
YALI0A09405g,5.823119256,9.389506844,7.344988454,3.41303942,3.937346308,3.4692760430000003,6.746110357999999,7.84147002,14.65809856
YALI0A09427g,14.76893058,17.060882100000004,17.79291439,14.06369412,16.20883939,49.75967932,32.42256568,30.12248923,17.66870443
YALI0A09438g,100.6634604,125.13915729999998,119.3004565,101.389583,77.55544281,158.0156503,48.68442975,31.72521068,26.03361007
YALI0A09443g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09449g,11.5073421,11.17820342,11.32943004,11.23489846,10.06186189,11.65809541,16.41712922,21.3358815,34.59452127
YALI0A09471g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12231324699999999
YALI0A09515g,0.0,0.0,0.140154239,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09537g,3.136179522,7.030083242000001,7.747249233,3.57630844,4.265769216,8.708439027999999,9.110036327000001,11.52185457,22.73112355
YALI0A09559g,17.82493164,20.1118682,26.28431044,12.86650445,20.42932023,9.718215744,8.002125625,15.54865657,43.00934377
YALI0A09592g,68.55560688,82.77561692,82.22719512,65.94343107,58.70130287,58.70604372,61.82373093,80.13145332,96.27239742
YALI0A09614g,3.3042853219999997,1.842243731,1.569352487,1.36348386,2.020929962,0.9420128720000001,0.586167047,3.11916427,2.465491428
YALI0A09636g,136.2681036,126.3158395,130.3751564,106.70956229999999,118.77230870000001,151.0126527,142.3006792,128.2791881,81.82890113
YALI0A09658g,46.1171116,51.31082899,52.76445891,49.29655983,44.86697663,36.89581246,53.02085731,70.20765806,90.20917172
YALI0A09680g,32.32610976,42.25217044,36.35608031,28.72127663,28.91915143,37.36571965,35.99459401,41.25772399,49.54703194
